review_id,puskesmas_name,wilayah,rating,chunk_text,dimension,polarity,sub_issue,quote
PKM_SMG_022_R0850_41cdaf78,Ngaliyan,Semarang,1,"Mohon maaf saya kasih bintang 1.
Untuk pelayanan ugdnya sangat kurang sekali. Pernah bawa sikecil ke sini habis isya pukul 19.30 WIB perlu tindakan cepat katanya 24 jam tapi kog tutup dan dikunci bahkan sudah dipencet belnya gak ada yang respon. Mohon untuk dinas kesehatan kota semarang khsususnya pemkot semarang agar menjadi atensi.

Kami warga semarang yang berusaha taat dengan aturan, bayar pbb juga tepat waktu. Tapi ketika kami meminta hak kami untuk mendapatkan fasilitas/pelayanan kesehatan dengan baik malah tidak sesuai dengan harapan. Akhirnya kami bawa sikecil ke IGD Tugurejo. Rasanya kecewa sekali.
Semoga ke depan lebih baik lagi.",Responsiveness,neg,gak ada yang respon,sudah dipencet belnya gak ada yang respon
PKM_SMG_022_R0850_41cdaf78,Ngaliyan,Semarang,1,"Mohon maaf saya kasih bintang 1.
Untuk pelayanan ugdnya sangat kurang sekali. Pernah bawa sikecil ke sini habis isya pukul 19.30 WIB perlu tindakan cepat katanya 24 jam tapi kog tutup dan dikunci bahkan sudah dipencet belnya gak ada yang respon. Mohon untuk dinas kesehatan kota semarang khsususnya pemkot semarang agar menjadi atensi.

Kami warga semarang yang berusaha taat dengan aturan, bayar pbb juga tepat waktu. Tapi ketika kami meminta hak kami untuk mendapatkan fasilitas/pelayanan kesehatan dengan baik malah tidak sesuai dengan harapan. Akhirnya kami bawa sikecil ke IGD Tugurejo. Rasanya kecewa sekali.
Semoga ke depan lebih baik lagi.",Responsiveness,neg,UGD tidak responsif,Untuk pelayanan ugdnya sangat kurang sekali
PKM_SMG_008_R0686_6831065a,Gunungpati,Semarang,1,"PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA DARI SEGI OBAT PUN JUGA GITU, GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT TAPI ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA ANEH BANGAT PELAYANNYA YANG BURUK !",Responsiveness,neg,antre lama,PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA
PKM_SMG_008_R0686_6831065a,Gunungpati,Semarang,1,"PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA DARI SEGI OBAT PUN JUGA GITU, GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT TAPI ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA ANEH BANGAT PELAYANNYA YANG BURUK !",Reliability,neg,obat lama tersedia,GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT
PKM_SMG_008_R0686_6831065a,Gunungpati,Semarang,1,"PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA DARI SEGI OBAT PUN JUGA GITU, GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT TAPI ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA ANEH BANGAT PELAYANNYA YANG BURUK !",Responsiveness,neg,urutan pelayanan tidak adil,ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA
PKM_SMG_008_R0686_6831065a,Gunungpati,Semarang,1,"PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA DARI SEGI OBAT PUN JUGA GITU, GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT TAPI ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA ANEH BANGAT PELAYANNYA YANG BURUK !",Assurance,neg,obat aneh,OBATNYA ANEH BANGAT
PKM_SMG_008_R0686_6831065a,Gunungpati,Semarang,1,"PELAYANAN DISINI BURUK MASA IYAK LAMA SEKALI PELAYANANNYA DARI SEGI OBAT PUN JUGA GITU, GUA YANG UDAH PERIKSA DARI AWAL NUNGGU OBATNYA LAMA BANGAT TAPI ORANG YANG PERIKSANYA SETELAH GUA MASA YA DIA DULUAN YANG DI PANGGIL OBATNYA ANEH BANGAT PELAYANNYA YANG BURUK !",Empathy,neg,pelayannya buruk,PELAYANNYA YANG BURUK
PKM_SMG_002_R0249_80557d0e,Bangetayu,Semarang,1,"Pelayanan tidak ramah tidak ada senyum nya sama sekali, dokter umumnya yang cewe juga judes maaf bintang 1 semoga di tingkatkan lagi keramah tamahannya untuk pengguna BPJS",Empathy,neg,petugas tidak ramah,Pelayanan tidak ramah tidak ada senyum nya sama sekali
PKM_SMG_002_R0249_80557d0e,Bangetayu,Semarang,1,"Pelayanan tidak ramah tidak ada senyum nya sama sekali, dokter umumnya yang cewe juga judes maaf bintang 1 semoga di tingkatkan lagi keramah tamahannya untuk pengguna BPJS",Empathy,neg,dokter bersikap judes,dokter umumnya yang cewe juga judes
PKM_SMG_022_R0968_5b6c7951,Ngaliyan,Semarang,2,Bu bidannya galak dan ga ramah gtw punya masalah idup apaan,Empathy,neg,petugas galak tidak ramah,Bu bidannya galak dan ga ramah gtw punya masalah idup apaan
PKM_SMG_022_R0032_bccfa766,Ngaliyan,Semarang,1,Pelayanan yg tidak memuasakan. Antri berjam2.. Nunggu 3 jam tidak segera d selesaikan... Malah penjaga pergi....,Responsiveness,neg,antri berjam-jam,Antri berjam2.. Nunggu 3 jam tidak segera d selesaikan
PKM_SMG_022_R0032_bccfa766,Ngaliyan,Semarang,1,Pelayanan yg tidak memuasakan. Antri berjam2.. Nunggu 3 jam tidak segera d selesaikan... Malah penjaga pergi....,Responsiveness,neg,petugas tidak hadir,Malah penjaga pergi
PKM_SMG_006_R0383_725584b8,Gayamsari,Semarang,1,Nunggu hasil lab ngaret molor lama sekali,Responsiveness,neg,hasil lab lama,Nunggu hasil lab ngaret molor lama sekali
PKM_SMG_032_R0309_1e1a1fc5,Sekaran,Semarang,2,Sudah 4x berobat belum sembuh dan minta surat rujukan dipersulit. Obat tidak lengkap,Reliability,neg,surat rujukan dipersulit,minta surat rujukan dipersulit
PKM_SMG_032_R0309_1e1a1fc5,Sekaran,Semarang,2,Sudah 4x berobat belum sembuh dan minta surat rujukan dipersulit. Obat tidak lengkap,Reliability,neg,obat tidak lengkap,Obat tidak lengkap
PKM_SMG_032_R0309_1e1a1fc5,Sekaran,Semarang,2,Sudah 4x berobat belum sembuh dan minta surat rujukan dipersulit. Obat tidak lengkap,Assurance,neg,pengobatan tidak efektif,Sudah 4x berobat belum sembuh
PKM_SMG_011_R0188_f1427428,Karangayu,Semarang,1,PElAYWNAN NYA LAMA. SEKALi SAYA PERKSA DARI JAM 9 SAMPEK JAM 10 1 JAM SENDRI SKD Pun gak di kasih sini saya lihat mb farmasi pada main hp apa pantas tuh ya KK tolong perbaiki lagi ya,Responsiveness,neg,pelayanan lama,PELAYANAN NYA LAMA. SEKALI SAYA PERKSA DARI JAM 9 SAMPEK JAM 10 1 JAM SENDRI
PKM_SMG_011_R0188_f1427428,Karangayu,Semarang,1,PElAYWNAN NYA LAMA. SEKALi SAYA PERKSA DARI JAM 9 SAMPEK JAM 10 1 JAM SENDRI SKD Pun gak di kasih sini saya lihat mb farmasi pada main hp apa pantas tuh ya KK tolong perbaiki lagi ya,Reliability,neg,obat tidak diberikan,SKD Pun gak di kasih sini
PKM_SMG_011_R0188_f1427428,Karangayu,Semarang,1,PElAYWNAN NYA LAMA. SEKALi SAYA PERKSA DARI JAM 9 SAMPEK JAM 10 1 JAM SENDRI SKD Pun gak di kasih sini saya lihat mb farmasi pada main hp apa pantas tuh ya KK tolong perbaiki lagi ya,Assurance,neg,petugas main hp saat kerja,saya lihat mb farmasi pada main hp apa pantas tuh ya KK
PKM_SMG_035_R0038_09c2aa9b,Telogosari Kulon,Semarang,2,Buat ibu2 penjaga loket pendaftaran yang alisnya tebel bgd please gausah bentak2 pasien deh kalo nanyain soal surat rujukan dll. Masih pagi udah ga mood bgd kerjanya😌,Empathy,neg,petugas bentak pasien,Buat ibu2 penjaga loket pendaftaran yang alisnya tebel bgd please gausah bentak2 pasien deh kalo nanyain soal surat rujukan dll.
PKM_SMG_035_R0038_09c2aa9b,Telogosari Kulon,Semarang,2,Buat ibu2 penjaga loket pendaftaran yang alisnya tebel bgd please gausah bentak2 pasien deh kalo nanyain soal surat rujukan dll. Masih pagi udah ga mood bgd kerjanya😌,Empathy,neg,petugas tidak mood,Masih pagi udah ga mood bgd kerjanya
PKM_SMG_035_R0066_a5edde0d,Telogosari Kulon,Semarang,1,"Pelayanan buruk tidak memberi informasi yg jelas! Tanya"" mslh bpjs respon nya cuek !!!",Empathy,neg,pelayanan tidak ramah,Pelayanan buruk tidak memberi informasi yg jelas!
PKM_SMG_035_R0066_a5edde0d,Telogosari Kulon,Semarang,1,"Pelayanan buruk tidak memberi informasi yg jelas! Tanya"" mslh bpjs respon nya cuek !!!",Empathy,neg,petugas cuek,"Tanya"" mslh bpjs respon nya cuek !!!"
PKM_SMG_032_R0605_8349c7cf,Sekaran,Semarang,1,Pelayanan nya lama banget... dokter nya galak galak...,Responsiveness,neg,antre lama,Pelayanan nya lama banget
PKM_SMG_032_R0605_8349c7cf,Sekaran,Semarang,1,Pelayanan nya lama banget... dokter nya galak galak...,Empathy,neg,dokter galak,dokter nya galak galak
PKM_SMG_007_R0043_debea338,Genuk,Semarang,2,"waktu itu saya daftar buat preksa, nama nya jg orang sakit kan ya lemes gitu, ga kuat berdiri lama, nah setelah saya kasi ktp saya duduk, karna saya lemes, dan saya waktu itu salah denger, eh gtau nya sana mala pake nada agak tinggi huhu sedih.
dan epic nya, setelah pulang dari puskesmas saya pingsan dan muntah di jalan, dan di larikan ke nayaka, untuk mendapat pertolongan pertama, yaitu uap dan suntikan, kata di puskesmas baik"" aja cm butuh istirahat dan minum yang banyak
semoga kalo kesana lagi ga dapet prilaku yang sama ya, iya tau ko gratis🙏🙏🙏🙏🙏🙏🙏🙏",Empathy,neg,petugas bicara nada tinggi,"setelah saya kasi ktp saya duduk, karna saya lemes, dan saya waktu itu salah denger, eh gtau nya sana mala pake nada agak tinggi huhu sedih"
PKM_SMG_007_R0043_debea338,Genuk,Semarang,2,"waktu itu saya daftar buat preksa, nama nya jg orang sakit kan ya lemes gitu, ga kuat berdiri lama, nah setelah saya kasi ktp saya duduk, karna saya lemes, dan saya waktu itu salah denger, eh gtau nya sana mala pake nada agak tinggi huhu sedih.
dan epic nya, setelah pulang dari puskesmas saya pingsan dan muntah di jalan, dan di larikan ke nayaka, untuk mendapat pertolongan pertama, yaitu uap dan suntikan, kata di puskesmas baik"" aja cm butuh istirahat dan minum yang banyak
semoga kalo kesana lagi ga dapet prilaku yang sama ya, iya tau ko gratis🙏🙏🙏🙏🙏🙏🙏🙏",Assurance,neg,diagnosis tidak tepat,"setelah pulang dari puskesmas saya pingsan dan muntah di jalan, dan di larikan ke nayaka, untuk mendapat pertolongan pertama, yaitu uap dan suntikan, kata di puskesmas baik baik aja cm butuh istirahat dan minum yang banyak"
PKM_SMG_001_R0352_9e614975,Bandarharjo,Semarang,1,tidak adakah yang merespon panggilan telepon puskesmas,Responsiveness,neg,telepon tidak direspon,tidak adakah yang merespon panggilan telepon puskesmas
PKM_SMG_034_R0000_9a942f5d,Tambakaji,Semarang,1,"Kenapa dikasih tukang parkir kalo gak kerja cuma mintain uang tokkkk !!! dari aku dateng sampek keluar dia cuma duduk manis giliran udah deket pintu keluar diaa minta in uang,itu tukang parkir atau pengemiss sih",Tangibles,neg,tukang parkir tidak bekerja,Kenapa dikasih tukang parkir kalo gak kerja cuma mintain uang. Dari aku dateng sampek keluar dia cuma duduk manis giliran udah deket pintu keluar dia minta in uang.
PKM_SMG_001_R0399_f6067484,Bandarharjo,Semarang,1,"Parah, pelyanan ngeri, luama. Hari ini Sabtu tanggal 14 Oktober 2017 Nganter Istri Priksa Antri dari setengah 9 Pagi sampai Sholat Dhuhur tiba belom selese.

Iseng tanya ibu2 duduk sebelahan. Beliau malah antri dari set 7 pagi, sampai dhuhur ini belum selese.

Ngeri, pelayanan kurang tanggap dan lemot.",Responsiveness,neg,antre sangat lama,"Nganter Istri Priksa Antri dari setengah 9 Pagi sampai Sholat Dhuhur tiba belom selese. Iseng tanya ibu2 duduk sebelahan. Beliau malah antri dari set 7 pagi, sampai dhuhur ini belum selese."
PKM_SMG_001_R0399_f6067484,Bandarharjo,Semarang,1,"Parah, pelyanan ngeri, luama. Hari ini Sabtu tanggal 14 Oktober 2017 Nganter Istri Priksa Antri dari setengah 9 Pagi sampai Sholat Dhuhur tiba belom selese.

Iseng tanya ibu2 duduk sebelahan. Beliau malah antri dari set 7 pagi, sampai dhuhur ini belum selese.

Ngeri, pelayanan kurang tanggap dan lemot.",Responsiveness,neg,pelayanan lemot,pelayanan kurang tanggap dan lemot
PKM_SMG_031_R0469_afccdc93,Rowosari,Semarang,1,"Pelayanan ga ramah sama sekali, apalagi bagian cek tensi sebelum ketemu dokter",Empathy,neg,petugas tidak ramah,"Pelayanan ga ramah sama sekali, apalagi bagian cek tensi sebelum ketemu dokter"
PKM_SMG_010_R0075_c35e8ced,Kagok,Semarang,1,"periksa tp kurang pelayanannya, berkali-kali periksa di klinik/faskes lain jg lgsg tindakan. kecewa😔😔😔 pdhl udh nahan sakit, ibarat tinggal tindakan masa dikasih obat yg orang awam aja jg ngerti itu ga bakalan ngaruh ke sakitnya, maaf ya kok kesannya buru-buru gt, iya ngerti pasiennya banyak tp masa hrs bolak-balik pdhl bisa lgsg tindakan😭😭😭",Assurance,neg,diagnosis tidak tepat,"periksa tp kurang pelayanannya, berkali-kali periksa di klinik/faskes lain jg lgsg tindakan"
PKM_SMG_010_R0075_c35e8ced,Kagok,Semarang,1,"periksa tp kurang pelayanannya, berkali-kali periksa di klinik/faskes lain jg lgsg tindakan. kecewa😔😔😔 pdhl udh nahan sakit, ibarat tinggal tindakan masa dikasih obat yg orang awam aja jg ngerti itu ga bakalan ngaruh ke sakitnya, maaf ya kok kesannya buru-buru gt, iya ngerti pasiennya banyak tp masa hrs bolak-balik pdhl bisa lgsg tindakan😭😭😭",Assurance,neg,pengobatan tidak efektif,ibarat tinggal tindakan masa dikasih obat yg orang awam aja jg ngerti itu ga bakalan ngaruh ke sakitnya
PKM_SMG_010_R0075_c35e8ced,Kagok,Semarang,1,"periksa tp kurang pelayanannya, berkali-kali periksa di klinik/faskes lain jg lgsg tindakan. kecewa😔😔😔 pdhl udh nahan sakit, ibarat tinggal tindakan masa dikasih obat yg orang awam aja jg ngerti itu ga bakalan ngaruh ke sakitnya, maaf ya kok kesannya buru-buru gt, iya ngerti pasiennya banyak tp masa hrs bolak-balik pdhl bisa lgsg tindakan😭😭😭",Responsiveness,neg,layanan terburu-buru,"kesannya buru-buru gt, iya ngerti pasiennya banyak tp masa hrs bolak-balik pdhl bisa lgsg tindakan"
PKM_SMG_010_R0075_c35e8ced,Kagok,Semarang,1,"periksa tp kurang pelayanannya, berkali-kali periksa di klinik/faskes lain jg lgsg tindakan. kecewa😔😔😔 pdhl udh nahan sakit, ibarat tinggal tindakan masa dikasih obat yg orang awam aja jg ngerti itu ga bakalan ngaruh ke sakitnya, maaf ya kok kesannya buru-buru gt, iya ngerti pasiennya banyak tp masa hrs bolak-balik pdhl bisa lgsg tindakan😭😭😭",Empathy,neg,tidak mendengarkan keluhan,"nahan sakit, ibarat tinggal tindakan masa dikasih obat, kesannya buru-buru, hrs bolak-balik pdhl bisa lgsg tindakan"
PKM_SMG_014_R1057_0dccaee4,Kedungmundu,Semarang,2,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya. Dimohon untuk lebih diperhatikan dan diperbaiki lagi, terimakasih.",Responsiveness,neg,pelayanan dokter lama,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya."
PKM_SMG_014_R1057_0dccaee4,Kedungmundu,Semarang,2,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya. Dimohon untuk lebih diperhatikan dan diperbaiki lagi, terimakasih.",Responsiveness,neg,laboratorium lama,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya."
PKM_SMG_014_R1057_0dccaee4,Kedungmundu,Semarang,2,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya. Dimohon untuk lebih diperhatikan dan diperbaiki lagi, terimakasih.",Responsiveness,neg,apotik lama,"Pelayanannya sangat lama baik dokter, laboratorium maupun apoteknya."
PKM_SMG_014_R0076_04ce66ca,Kedungmundu,Semarang,1,"kecewa sih ka, hari jumat minta tolong cabutin gigi anak karena sudah goyang. di cabut sih alhamdulillah.
tp kenapa hand glovenys engga di ganti. pertama pas mau ngecek dokternya pake hand glove baru tuh. trus pas ngecek gigi anakku tbtb ada yg jualan kantin dateng. itu kebetulan blm puasa jd mereka pada pesen makanan gt. dokter yg ngecek gigi anakku langsung berdiri, ambil duit masih pake hand glove yg di pake ngecek. trus kelaran cabut gigi anakku masih pake hand glove yg bekas ambil duit itu
kek jujur waktu mau aku tegur mikirnya ntar anakku kaga di cabut giginya. ya salah sih akunya engga negur. tp kan NORMALNYA tuh ganti gasih. SADAR.
kalo jdnya engga oke di pasien gmn?

plis lah. makasih. tp kapok",Assurance,neg,sarung tangan tidak diganti,"dokter langsung berdiri, ambil duit masih pake hand glove yg di pake ngecek. trus kelaran cabut gigi anakku masih pake hand glove yg bekas ambil duit itu"
PKM_SMG_014_R0076_04ce66ca,Kedungmundu,Semarang,1,"kecewa sih ka, hari jumat minta tolong cabutin gigi anak karena sudah goyang. di cabut sih alhamdulillah.
tp kenapa hand glovenys engga di ganti. pertama pas mau ngecek dokternya pake hand glove baru tuh. trus pas ngecek gigi anakku tbtb ada yg jualan kantin dateng. itu kebetulan blm puasa jd mereka pada pesen makanan gt. dokter yg ngecek gigi anakku langsung berdiri, ambil duit masih pake hand glove yg di pake ngecek. trus kelaran cabut gigi anakku masih pake hand glove yg bekas ambil duit itu
kek jujur waktu mau aku tegur mikirnya ntar anakku kaga di cabut giginya. ya salah sih akunya engga negur. tp kan NORMALNYA tuh ganti gasih. SADAR.
kalo jdnya engga oke di pasien gmn?

plis lah. makasih. tp kapok",Assurance,neg,protokol kebersihan tidak diikuti,"kenapa hand glovenys engga di ganti. pertama pas mau ngecek dokternya pake hand glove baru tuh. trus pas ngecek gigi anakku tbtb ada yg jualan kantin dateng... dokter yg ngecek gigi anakku langsung berdiri, ambil duit masih pake hand glove"
PKM_SMG_014_R1061_d307dff5,Kedungmundu,Semarang,1,"Farmasinya selalu lama , padahal antrian priksa nomer 1 tp nunggu obatnya 1 jam",Responsiveness,neg,farmasi lama,"Farmasinya selalu lama, padahal antrian periksa nomer 1 tp nunggu obatnya 1 jam"
PKM_SMG_008_R0678_407693ae,Gunungpati,Semarang,2,KONTrOL suwene pol ngenteni 1 jam an luweh ra di panggil,Responsiveness,neg,antre lama,ngenteni 1 jam an luweh ra di panggil
PKM_SBY_029_R0168_9993d36f,Asemrowo,Surabaya,1,"Pertama kali ke puskesmas ini langsung kecewa. Suami saya sakit gigi sudah daftar dan antri, masuk ke poli tidak ada tindakan apapun alasannya tdk sesuai faskes mau umum saja tetap tidak dilayani. Lucu sekali. Ini ktp surabaya lho padahal. Seenggaknya kalau bener2 manusia sungguhan bukan jelmaan kenapa tidak diperiksa dulu krn kondisi gigi sakit malah faskes yang dibahas. Payah",Reliability,neg,penolakan layanan faskes,masuk ke poli tidak ada tindakan apapun alasannya tdk sesuai faskes mau umum saja tetap tidak dilayani
PKM_SBY_029_R0168_9993d36f,Asemrowo,Surabaya,1,"Pertama kali ke puskesmas ini langsung kecewa. Suami saya sakit gigi sudah daftar dan antri, masuk ke poli tidak ada tindakan apapun alasannya tdk sesuai faskes mau umum saja tetap tidak dilayani. Lucu sekali. Ini ktp surabaya lho padahal. Seenggaknya kalau bener2 manusia sungguhan bukan jelmaan kenapa tidak diperiksa dulu krn kondisi gigi sakit malah faskes yang dibahas. Payah",Assurance,neg,tidak diperiksa kondisi pasien,Seenggaknya kalau bener2 manusia sungguhan bukan jelmaan kenapa tidak diperiksa dulu krn kondisi gigi sakit
PKM_SBY_029_R0168_9993d36f,Asemrowo,Surabaya,1,"Pertama kali ke puskesmas ini langsung kecewa. Suami saya sakit gigi sudah daftar dan antri, masuk ke poli tidak ada tindakan apapun alasannya tdk sesuai faskes mau umum saja tetap tidak dilayani. Lucu sekali. Ini ktp surabaya lho padahal. Seenggaknya kalau bener2 manusia sungguhan bukan jelmaan kenapa tidak diperiksa dulu krn kondisi gigi sakit malah faskes yang dibahas. Payah",Empathy,neg,sikap tidak profesional,Ini ktp surabaya lho padahal. Seenggaknya kalau bener2 manusia sungguhan... Payah
PKM_SBY_058_R0502_d91e1ed4,Tambakrejo,Surabaya,1,"Mulai dari perawat, dokter, petugas lab, kasir, farmasi kuaaaasar poll.. sengak jahat.. Bete.. yg sakit bisa tambah sakit..

Yang ramah cuma bagian pendaftaran dan anak2 dokter muda yang lagi magang..",Empathy,neg,petugas tidak ramah,"Mulai dari perawat, dokter, petugas lab, kasir, farmasi kuaaaasar poll.. sengak jahat.. Bete.. yg sakit bisa tambah sakit.."
PKM_SBY_058_R0502_d91e1ed4,Tambakrejo,Surabaya,1,"Mulai dari perawat, dokter, petugas lab, kasir, farmasi kuaaaasar poll.. sengak jahat.. Bete.. yg sakit bisa tambah sakit..

Yang ramah cuma bagian pendaftaran dan anak2 dokter muda yang lagi magang..",Empathy,pos,pendaftar ramah,Yang ramah cuma bagian pendaftaran dan anak2 dokter muda yang lagi magang..
PKM_SBY_039_R0414_dae7f0f8,Kenjeran,Surabaya,1,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit..bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah ..apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa..dan suruh balik ke puskesmas lagi ..terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali,Empathy,neg,petugas ketus dan membentak,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit
PKM_SBY_039_R0414_dae7f0f8,Kenjeran,Surabaya,1,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit..bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah ..apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa..dan suruh balik ke puskesmas lagi ..terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali,Reliability,neg,surat rujukan salah penulisan,bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah
PKM_SBY_039_R0414_dae7f0f8,Kenjeran,Surabaya,1,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit..bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah ..apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa..dan suruh balik ke puskesmas lagi ..terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali,Assurance,neg,petugas tidak teliti membaca dokumen,apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa
PKM_SBY_039_R0414_dae7f0f8,Kenjeran,Surabaya,1,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit..bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah ..apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa..dan suruh balik ke puskesmas lagi ..terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali,Responsiveness,neg,proses surat rujukan lambat,terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi
PKM_SBY_039_R0414_dae7f0f8,Kenjeran,Surabaya,1,ki poli kia orangnya ketus2 dan sempat bentak jg minta surat rujukan kontrol aja di persulit..bikin surat rujukan hari senin ..pas hari selasa di bawa ke RS salah lagi padahal surat dari RS nya sudah di kasih ke pihak puskesmas tapi nulisnya bisa salah ..apa gak dibaca sama bidannya ..padahal dokter bedah nya cuma hari selasa..dan suruh balik ke puskesmas lagi ..terus gak langsung di bikinin malah di suruh nunggu lagi di poli kia..suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali,Empathy,neg,petugas bentak saat melayani,suruh antri lagi sambil bentak2 ..pelayanan nya jelek sekali
PKM_SBY_053_R0197_a1eae55b,Sememi,Surabaya,1,Menunggu obat yang lama sekali,Responsiveness,neg,tunggu obat lama,Menunggu obat yang lama sekali
PKM_SBY_035_R0301_5c079fe8,Gundih,Surabaya,1,"Minya rujukan dipersulit
Operasi di dr sutomo kok disuruh rawat jalan di suwandi_-",Reliability,neg,rujukan dipersulit,Minya rujukan dipersulit
PKM_SBY_035_R0301_5c079fe8,Gundih,Surabaya,1,"Minya rujukan dipersulit
Operasi di dr sutomo kok disuruh rawat jalan di suwandi_-",Reliability,neg,rujukan tidak sesuai,Operasi di dr sutomo kok disuruh rawat jalan di suwandi
PKM_SBY_052_R0555_e0027564,Rangkah,Surabaya,1,"Pelayanan vaksinnya sangat kurang sekali & Sangat buruk sekali. Tolong untuk memberikan informasi terkait pelayanan vaksin yg terkendala harus dijelaskan dengan sabar JANGAN MALAH DI BENTAK . Sebaiknya jangan judes ketika memberikan informasi. Saya sudah bolak balik ke PUSKESMAS RANGKAH tetapi pelayanan tetap saja buruk tidak ada perbaikan dalam pelayanannya .Seharusnya di Perbaruan pelayanannya untuk semua sektor pelayananya, bila ganti pegawainya di bagian pelayanan",Empathy,neg,petugas membentak pasien,Tolong untuk memberikan informasi terkait pelayanan vaksin yg terkendala harus dijelaskan dengan sabar JANGAN MALAH DI BENTAK
PKM_SBY_052_R0555_e0027564,Rangkah,Surabaya,1,"Pelayanan vaksinnya sangat kurang sekali & Sangat buruk sekali. Tolong untuk memberikan informasi terkait pelayanan vaksin yg terkendala harus dijelaskan dengan sabar JANGAN MALAH DI BENTAK . Sebaiknya jangan judes ketika memberikan informasi. Saya sudah bolak balik ke PUSKESMAS RANGKAH tetapi pelayanan tetap saja buruk tidak ada perbaikan dalam pelayanannya .Seharusnya di Perbaruan pelayanannya untuk semua sektor pelayananya, bila ganti pegawainya di bagian pelayanan",Empathy,neg,petugas judes saat memberikan informasi,Sebaiknya jangan judes ketika memberikan informasi
PKM_SBY_052_R0555_e0027564,Rangkah,Surabaya,1,"Pelayanan vaksinnya sangat kurang sekali & Sangat buruk sekali. Tolong untuk memberikan informasi terkait pelayanan vaksin yg terkendala harus dijelaskan dengan sabar JANGAN MALAH DI BENTAK . Sebaiknya jangan judes ketika memberikan informasi. Saya sudah bolak balik ke PUSKESMAS RANGKAH tetapi pelayanan tetap saja buruk tidak ada perbaikan dalam pelayanannya .Seharusnya di Perbaruan pelayanannya untuk semua sektor pelayananya, bila ganti pegawainya di bagian pelayanan",Assurance,neg,pelayanan vaksin buruk,Pelayanan vaksinnya sangat kurang sekali & Sangat buruk sekali
